Site,plot,date,count,species,species_good,foodtype_broad,foodtype_specific,hostplants_genera,hostplants_family,wing_low,wing_high,exotic,specialization_distance,specialization_notes,gbif_totalCount,sampleSize,area_km2,minFlight,maxFlight,lengthFlight,gbif_notes,date_format,year,month,specialist,specialist_family
Creek Road,6,7/19/2018,2,"Tortricidia testacea Packard, 1864 ",Tortricidia testacea,plants,woody,12,9,15,26,0,226.9616369,,931,931,953.4104457,5,7,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Herpetogramma pertextalis (Lederer, 1863) ",Herpetogramma pertextalis,plants,plants,20,16,22,28,0,230.4488865,,1023,1023,990.7766844,5,10,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,2,"Lochmaeus manteo Doubleday, 1841 ",Lochmaeus manteo,plants,woody,14,9,37,50,0,220.1823471,,718,718,724.8013548,6,10,5,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,plants,woody,3,2,11.5,12.5,0,224.7310267,,55,55,120.2199134,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Tortricidia pallida (Herrich-Schäffer, 1854)",Tortricidia pallida,plants,woody,9,7,10,18,0,229.4192619,0,243,243,362.385037,6,8,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,2,"Meganola phylla (Dyar, 1898) ",Meganola phylla,plants,woody,2,1,17,17,0,80.462758,,547,547,3858.85355,4,8,5,NA,7/19/2018,2018,7,generalist,specialist
Creek Road,6,7/19/2018,1,"Endothenia hebesana (Walker, 1863)",Endothenia hebesana,plants,plants,27,13,9,16,0,184.5932058,,1150,1150,6576.34149,4,10,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Sigela brauneata (Swett, 1913)",Sigela brauneata,other,other,NA,NA,11,12,0,NA,algivore,311,311,161.6868868,4,9,6,NA,7/19/2018,2018,7,NA,NA
Creek Road,6,7/19/2018,2,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Abagrotis alternata (Grote, 1864)",Abagrotis alternata,plants,plants,12,9,35,42,0,302.4945366,,769,769,769.7754206,6,10,5,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Hypena madefactalis Guenée, 1854",Hypena madefactalis,plants,plants,3,2,25,32,0,198.705974,0,1330,1330,507.8587846,4,9,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Acronicta ovata Grote, 1873",Acronicta ovata,plants,woody,6,4,28,35,0,181.8124903,,464,464,366.8994108,6,8,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,6,7/19/2018,1,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,plants,woody,1,1,23,27,0,0,,2641,2641,971.90908,4,9,6,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,6,7/19/2018,1,"Mocis texana (Morrison, 1875)",Mocis texana,plants,herbaceous,5,1,42,50,0,44.8009788,,862,862,783.1048992,5,9,5,NA,7/19/2018,2018,7,generalist,specialist
Creek Road,6,7/19/2018,1,"Dyspyralis illocata Warren, 1891",Dyspyralis illocata,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,292,292,339.3516949,6,8,3,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Orgyia leucostigma (J.E.Smith, 1797)",Orgyia leucostigma,plants,plants,120,62,25,35,0,296.8591418,,7157,7157,1375.523477,6,11,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Marimatha nigrofimbria (Guenée, 1852)",Marimatha nigrofimbria,plants,herbaceous,4,2,18,22,0,168.2271712,0,4038,4038,1370.588086,5,9,5,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Rivula propinqualis Guenée, 1854",Rivula propinqualis,plants,herbaceous,NA,1,15,18,0,NA,no host plant genera specified,2833,2833,1930.608335,5,10,6,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,2,"Lochmaeus manteo Doubleday, 1841 ",Lochmaeus manteo,plants,woody,14,9,37,50,0,220.1823471,,718,718,724.8013548,6,10,5,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Acharia stimulea (Clemens, 1860)",Acharia stimulea,plants,plants,99,57,26,43,0,263.6785247,,1923,1923,2044.802795,4,9,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Hypena scabra Fabricius, 1798",Hypena scabra,plants,plants,43,21,25,35,0,227.1414032,,11679,11679,1154.857177,1,12,12,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Datana integerrima Grote & Robinson, 1866",Datana integerrima,plants,plants,17,10,35,55,0,220.9319162,,1262,1262,1905.595944,6,7,2,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Palthis angulalis (Hübner, 1796) ",Palthis angulalis,plants,plants,33,17,20,26,0,396.6870969,0,4169,4169,2112.216113,4,10,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Azenia obtusa (Herrich-Schäffer, 1854)",Azenia obtusa,unknown,unknown,NA,NA,18,25,0,NA,unknown host plant,744,744,441.0614071,5,8,4,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,2,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Eulithis gracilineata (Guenee, 1857)",Eulithis gracilineata,plants,plants,5,3,35,40,0,200.0772678,,340,340,647.0287602,6,9,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Panopoda carneicosta Guenée, 1852 ",Panopoda carneicosta,plants,woody,4,4,38,46,0,228.3962065,0,1905,1905,579.1971188,1,9,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Haploa clymene (Brown, 1776)",Haploa clymene,plants,plants,5,4,40,55,0,218.6937332,,2854,2854,493.9538396,5,11,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Epimecis hortaria (Fabricius, 1794) ",Epimecis hortaria,plants,woody,10,5,43,57,0,206.8276448,,4568,4568,3466.42596,3,11,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Tortricidia testacea Packard, 1864 ",Tortricidia testacea,plants,woody,12,9,15,26,0,226.9616369,,931,931,953.4104457,5,7,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Udea rubigalis (Guenee, 1854)",Udea rubigalis,plants,plants,34,16,16,20,0,220.9312483,,6564,6564,1467.527934,1,12,12,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Epicallima argenticinctella (Clemens, 1860)",Epicallima argenticinctella,plants,woody,5,5,11,12,0,398.3162452,,1676,1676,448.2207808,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,5,"Pigritia ochrocomella Clemens, 1863",Pigritia ochrocomella,unknown,unknown,NA,NA,9,12,0,NA,unknown host plant,2,2,0,NA,NA,NA,no adult observations in the mid-atlantic,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,4,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Macaria multilineata Packard, 1873",Macaria multilineata,plants,woody,2,1,25,30,0,55.587267,,606,606,428.5567132,5,12,8,NA,7/19/2018,2018,7,generalist,specialist
Creek Road,7,7/19/2018,1,"Nola cereella (Bosc, [1800])",Nola cereella,plants,herbaceous,7,2,12,18,0,94.09348074,,711,711,777.0217067,5,10,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Sigela brauneata (Swett, 1913)",Sigela brauneata,other,other,NA,NA,11,12,0,NA,algivore,311,311,161.6868868,4,9,6,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,plants,woody,1,1,14,18,0,0,,995,995,252.1767747,5,9,5,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,7,7/19/2018,1,"Epiblema dorsisuffusana (Zeller, 1875)",Epiblema dorsisuffusana,unknown,unknown,NA,NA,20,20,0,NA,unknown host plant,11,11,230.9700207,5,8,4,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,2,"Argyresthia apicimaculella Chambers, 1874",Argyresthia apicimaculella,unknown,unknown,NA,NA,9,9,0,NA,unknown host plant,14,14,72.31674551,6,6,1,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Choristoneura rosaceana (Harris, 1841)",Choristoneura rosaceana,plants,plants,67,36,17,33,0,293.1490913,,4901,4901,2724.081447,5,10,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Herpetogramma aeglealis (Walker, 1859)",Herpetogramma aeglealis,plants,plants,7,7,25,27,0,220.1384862,,746,746,304.0870264,5,9,5,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,plants,plants,103,51,25,39,0,284.195833,,10255,10255,7818.38645,3,10,8,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Ceratomia undulosa (Walker, 1856)",Ceratomia undulosa,plants,woody,8,5,78,110,0,184.3136891,,5081,5081,3150.037645,4,11,8,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,2,"Aglossa disciferalis (Dyar, 1908)",Aglossa disciferalis,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,396,396,504.4477786,6,9,4,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,7,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,plants,woody,1,1,23,27,0,0,,2641,2641,971.90908,4,9,6,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,7,7/19/2018,1,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,plants,plants,33,20,43,46,0,372.4982214,,6511,6511,1528.086782,5,11,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Idia rotundalis Walker, 1865",Idia rotundalis,other,detritivore,NA,NA,20,20,0,NA,detritivore and fungi,1962,1962,663.5559789,5,10,6,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Euchlaena marginaria (Minot, 1869)",Euchlaena marginaria,plants,woody,12,10,30,49,0,231.7519043,,465,465,840.918237,5,6,2,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Heterocampa obliqua Packard, 1864 ",Heterocampa obliqua,plants,woody,1,1,37,53,0,0,,826,826,554.9071876,5,8,4,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,7,7/19/2018,1,"Spargaloma sexpunctata Grote, 1873",Spargaloma sexpunctata,plants,herbaceous,1,1,25,29,0,0,,643,643,807.3248263,4,9,6,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,7,7/19/2018,1,"Glyphidocera meyrickella Busck, 1907",Glyphidocera meyrickella,unknown,unknown,NA,NA,14,15,0,NA,unknown host plant,2,2,0,NA,NA,NA,no adult observations in the mid-atlantic,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,plants,plants,45,20,32,51,0,239.3200041,,79493,79493,33056.40415,4,12,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Arta statalis Grote, 1875",Arta statalis,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,989,989,875.9581852,6,9,4,NA,7/19/2018,2018,7,NA,NA
Creek Road,7,7/19/2018,1,"Phyllocnistis liriodendronella Clemens, 1863",Phyllocnistis liriodendronella,plants,woody,2,1,6,6,0,130.542845,,179,179,155.2860069,NA,NA,NA,no adult observations in the mid-atlantic,7/19/2018,2018,7,generalist,specialist
Creek Road,7,7/19/2018,1,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,plants,plants,68,35,12,20,0,275.2773369,,2060,2060,1410.212657,3,11,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,7,7/19/2018,1,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,plants,woody,3,2,11.5,12.5,0,224.7310267,,55,55,120.2199134,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Epimecis hortaria (Fabricius, 1794) ",Epimecis hortaria,plants,woody,10,5,43,57,0,206.8276448,,4568,4568,3466.42596,3,11,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Cabera variolaria Guenée, 1857 ",Cabera variolaria,plants,woody,3,2,22,32,0,179.7405567,0,661,661,1745.301507,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Orgyia leucostigma (J.E.Smith, 1797)",Orgyia leucostigma,plants,plants,120,62,25,35,0,296.8591418,,7157,7157,1375.523477,6,11,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Nemoria bistriaria Hübner, 1818 ",Nemoria bistriaria,plants,plants,10,7,22,25,0,224.839981,0,1869,1869,867.8888922,3,10,8,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Datana perspicua Grote & Robinson, 1865",Datana perspicua,plants,woody,3,2,45,56,0,169.9072933,,761,761,796.8309423,6,8,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Palpita magniferalis (Walker, 1861)",Palpita magniferalis,plants,woody,1,1,23,27,0,0,,2641,2641,971.90908,4,9,6,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,8,7/19/2018,1,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,8,7/19/2018,2,"Palthis angulalis (Hübner, 1796) ",Palthis angulalis,plants,plants,33,17,20,26,0,396.6870969,0,4169,4169,2112.216113,4,10,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Marimatha nigrofimbria (Guenée, 1852)",Marimatha nigrofimbria,plants,herbaceous,4,2,18,22,0,168.2271712,0,4038,4038,1370.588086,5,9,5,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Elophila gyralis (Hulst, 1886)",Elophila gyralis,plants,herbaceous,7,7,16,30,0,266.171083,,1220,1220,634.9893731,5,10,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Allotria elonympha (Hübner, 1818) ",Allotria elonympha,plants,plants,4,3,33,45,0,207.716393,0,1416,1416,883.3400353,4,11,8,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Spargaloma sexpunctata Grote, 1873",Spargaloma sexpunctata,plants,herbaceous,1,1,25,29,0,0,,643,643,807.3248263,4,9,6,NA,7/19/2018,2018,7,specialist,specialist
Creek Road,8,7/19/2018,4,"Meganola phylla (Dyar, 1898) ",Meganola phylla,plants,woody,2,1,17,17,0,80.462758,,547,547,3858.85355,4,8,5,NA,7/19/2018,2018,7,generalist,specialist
Creek Road,8,7/19/2018,1,"Hyperstrotia pervertens (Barnes & McDunnough, 1918)",Hyperstrotia pervertens,plants,woody,3,2,17,19,0,175.0189127,,279,279,234.0055685,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Guenaria similaria (Walker, 1860)",Guenaria similaria,plants,herbaceous,4,4,25,25,0,NA,ferns,205,205,188.9170993,5,8,4,"in gbif as ""Gueneria similaria""",7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Perimede ricina Hodges, 1962",Perimede ricina,unknown,unknown,NA,NA,10,14,0,NA,unknown host plant,NA,NA,NA,NA,NA,NA,no records in gbif at the species level,7/19/2018,2018,7,NA,NA
Creek Road,8,7/19/2018,1,"Spilonota ocellana (Denis & Schiffermuller, 1775)",Spilonota ocellana,plants,plants,22,11,12,15,1,246.4686441,,9546,9546,4479.269657,7,7,1,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,3,"Palthis asopialis (Guenée, 1854)",Palthis asopialis,plants,plants,8,5,19,23,0,240.9697513,0,4405,4405,1922.563651,5,11,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Datana major Grote & Robinson, 1866",Datana major,plants,woody,9,4,40,56,0,189.419921,,424,424,456.6082903,6,9,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,2,"Aglossa cuprina Zeller, 1872",Aglossa cuprina,other,detritivore,NA,NA,18,27,0,NA,detritivore,818,818,2101.07222,5,9,5,NA,7/19/2018,2018,7,NA,NA
Creek Road,8,7/19/2018,1,"Glyphidocera septentrionella Busck, 1904",Glyphidocera septentrionella,unknown,unknown,NA,NA,18,19,0,NA,unknown host plant,540,540,859.2266429,6,7,2,NA,7/19/2018,2018,7,NA,NA
Creek Road,8,7/19/2018,1,"Holcocera chalcofrontella Clemens, 1863",Holcocera chalcofrontella,plants,woody,2,2,12,16,0,237.15845,,445,445,835.6658991,6,8,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Platynota idaeusalis (Walker, 1859)",Platynota idaeusalis,plants,plants,21,17,12,25,0,274.7741383,,1915,1915,1179.554892,5,10,6,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Datana drexelii Hy.Edwards, 1884",Datana drexelii,plants,plants,9,10,40,56,0,228.8043952,,223,223,419.9359093,6,7,2,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Panopoda rufimargo (Hübner, 1818) ",Panopoda rufimargo,plants,woody,5,4,40,46,0,180.5767034,0,3052,3052,2054.146423,2,8,7,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Hybroma servulella Clemens, 1862",Hybroma servulella,unknown,unknown,NA,NA,11,11,0,NA,unknown host plant,203,203,285.087151,6,8,3,NA,7/19/2018,2018,7,NA,NA
Creek Road,8,7/19/2018,1,"Phalaenophana pyramusalis (Walker, 1859)",Phalaenophana pyramusalis,other,detritivore,NA,NA,21,25,0,NA,detritivore,2242,2242,1155.530981,4,10,7,NA,7/19/2018,2018,7,NA,NA
Creek Road,8,7/19/2018,1,"Cabera erythemaria Guenée, 1857 ",Cabera erythemaria,plants,woody,4,3,21,30,0,213.6047918,0,1097,1097,2133.663664,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Sigela brauneata (Swett, 1913)",Sigela brauneata,other,other,NA,NA,11,12,0,NA,algivore,311,311,161.6868868,4,9,6,NA,7/19/2018,2018,7,NA,NA
Creek Road,8,7/19/2018,1,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,plants,plants,45,20,32,51,0,239.3200041,,79493,79493,33056.40415,4,12,9,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Chionodes fuscomaculella (Chambers, 1872)",Chionodes fuscomaculella,plants,woody,3,3,14.3,14.3,0,157.3269275,,160,160,345.7450272,6,8,3,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Epicallima argenticinctella (Clemens, 1860)",Epicallima argenticinctella,plants,woody,5,5,11,12,0,398.3162452,,1676,1676,448.2207808,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Creek Road,8,7/19/2018,1,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,plants,woody,3,2,11.5,12.5,0,224.7310267,,55,55,120.2199134,5,8,4,NA,7/19/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Orgyia leucostigma (J.E.Smith, 1797)",Orgyia leucostigma,plants,plants,120,62,25,35,0,296.8591418,,7157,7157,1375.523477,6,11,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Hypena scabra Fabricius, 1798",Hypena scabra,plants,plants,43,21,25,35,0,227.1414032,,11679,11679,1154.857177,1,12,12,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,2,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,9,7/16/2018,1,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,plants,plants,6,4,20,24,0,217.0071168,0,3781,3781,828.2417292,5,10,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,2,"Epimecis hortaria (Fabricius, 1794) ",Epimecis hortaria,plants,woody,10,5,43,57,0,206.8276448,,4568,4568,3466.42596,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Eutrapela clemataria (Abbott & Smith, 1797) ",Eutrapela clemataria,plants,plants,37,27,38,56,0,299.4806591,,4795,4795,832.7385387,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,3,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,2,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,9,7/16/2018,1,"Acrolophus panamae Busck, 1914",Acrolophus panamae,plants,herbaceous,NA,NA,10,17,0,NA,no host plant genera specified,325,325,512.127291,6,8,3,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,9,7/16/2018,1,"Zanclognatha lituralis (Hübner, 1818)",Zanclognatha lituralis,other,detritivore,NA,NA,21,28,0,NA,detritivore,727,727,506.2290703,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,9,7/16/2018,2,"Aglossa cuprina Zeller, 1872",Aglossa cuprina,other,detritivore,NA,NA,18,27,0,NA,detritivore,818,818,2101.07222,5,9,5,NA,7/16/2018,2018,7,NA,NA
Ecology Woods,9,7/16/2018,1,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Idia lubricalis (Geyer, 1832)",Idia lubricalis,other,generalist,1,1,24,36,0,NA,"feed on detritus, lichen, etc.",2217,2217,3165.045308,6,9,4,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Chionodes pereyra Clarke, 1947",Chionodes pereyra,plants,woody,1,1,16,18,0,0,,281,281,288.7575047,6,8,3,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,9,7/16/2018,1,"Aristotelia roseosuffusella (Clemens, 1860)",Aristotelia roseosuffusella,plants,plants,5,2,10,11,0,157.4377056,,719,719,1468.947932,5,9,5,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,9,7/16/2018,1,"Anageshna primordialis (Dyar, 1907)",Anageshna primordialis,plants,woody,1,1,12,15,0,0,,2364,2364,894.6391327,5,10,6,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,10,7/16/2018,2,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,7/16/2018,2018,7,specialist,specialist
Ecology Woods,10,7/16/2018,1,Lascoria ambigualis (Walker [1866]),Lascoria ambigualis,plants,plants,9,7,21,25,0,220.5392064,also says detritophagous,2579,2579,1063.293133,1,12,12,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Epimecis hortaria (Fabricius, 1794) ",Epimecis hortaria,plants,woody,10,5,43,57,0,206.8276448,,4568,4568,3466.42596,3,11,9,NA,7/16/2018,2018,7,generalist,generalist
Ecology Woods,10,7/16/2018,1,"Protoboarmia porcelaria (Guenée, 1857)",Protoboarmia porcelaria,plants,plants,19,13,26,35,0,423.7766282,0,3068,3068,1407.401803,4,9,6,NA,7/16/2018,2018,7,generalist,generalist
